7.807912903072937283e+00 2.999521885152667267e-02
8.402282346295559812e-01 6.569590303982741908e-03
1.912817739203996670e+00 2.001962884293062572e-02
2.888410781671565175e+00 2.562635898169762783e-02
3.910156879609715475e+00 2.708499681548159899e-02
4.889126974916594648e+00 2.837345494729781592e-02
5.874475947808839749e+00 2.872084751803516411e-02
6.839937831758476250e+00 2.907638123650002626e-02
7.808401540454166678e+00 2.961837695238589419e-02
8.403800303858652843e-01 6.702725578414558960e-03
1.914190429298486151e+00 2.005086260905608597e-02
2.889924031922160630e+00 2.691181998822722576e-02
3.911153334725498532e+00 2.647853557474899588e-02
4.890616093101605166e+00 2.923409901434848024e-02
5.877164247407330677e+00 2.937513971727589990e-02
6.842083298348955012e+00 2.915228336297026601e-02
7.811663793981118431e+00 3.023320754548830536e-02
8.414908102654544697e-01 6.727074192388382556e-03
1.913608707035174383e+00 2.010203444602920442e-02
2.888075338051232954e+00 2.662828659448779334e-02
3.908856569396170766e+00 2.532253194947431396e-02
4.889089275151969005e+00 2.905560135441476177e-02
5.875832065291345607e+00 2.887878951114064563e-02
6.840626570937517137e+00 2.889612014222020520e-02
7.810257139268633075e+00 3.002809716117571526e-02
8.400229526583529172e-01 6.776619470639566600e-03
1.913560309367235091e+00 2.006854053308315677e-02
2.889759111196328778e+00 2.607991576020696201e-02
3.911157511726826908e+00 2.719612215774969144e-02
4.890357116789209257e+00 2.870346653112321178e-02
5.875933428722328600e+00 2.908268368819388883e-02
6.841441869032832024e+00 2.946946040547882006e-02
7.810326212980785776e+00 2.985496542104648654e-02
8.398375724638537099e-01 6.697559572936162553e-03
1.913284952430562846e+00 2.001141001811213016e-02
2.889634727166380479e+00 2.631768764146569239e-02
3.910827289050815558e+00 2.741673440839820231e-02
4.890141876160094547e+00 2.890226604887402573e-02
5.875386088016298913e+00 2.890260495404639585e-02
6.840803117124973909e+00 2.928113875076121531e-02
7.809926161700476932e+00 3.021439058435682057e-02
8.392820966376570713e-01 6.768142926268483350e-03
1.913939573855755416e+00 2.004390097315411623e-02
2.890577193978446591e+00 2.585754267002959850e-02
3.912007827190625786e+00 2.734177908104351573e-02
4.891269305820650004e+00 2.884214386583305867e-02
5.876715593789391789e+00 2.940269242344939471e-02
6.842295524488317682e+00 2.959585894421312702e-02
7.810874150624196766e+00 2.978787855839737375e-02
8.404783111634821502e-01 6.701293780390971122e-03
1.913971267589411163e+00 2.021068482555121726e-02
2.889755970468455448e+00 2.652310489702314200e-02
3.910964813990738254e+00 2.725433219446093958e-02
4.890457609983515752e+00 2.911399203290176985e-02
5.875883354958267191e+00 2.800385174775676944e-02
6.841656206430229759e+00 2.931221678402451403e-02
7.811322555671613266e+00 3.024817897663201194e-02
8.400793323031772175e-01 6.715415651355138849e-03
1.914800898882539126e+00 2.025043391024761164e-02
2.891264326719954703e+00 2.695775179175008418e-02
3.912036613348550240e+00 2.752954867709123121e-02
4.891837110048900428e+00 2.941381516181174050e-02
5.877199388187474227e+00 2.832882826777893825e-02
6.843095431292264941e+00 2.966156521829521608e-02
7.813070114118420229e+00 3.043650992442703540e-02
8.410118986098646943e-01 6.697217602617211440e-03
1.913124047371551617e+00 2.001737290991512097e-02
2.888041768363718287e+00 2.631239225197345988e-02
3.908118659428530428e+00 2.496641904313978699e-02
4.888983267014625156e+00 2.884210202821346769e-02
5.875237240576469233e+00 2.881134771024473906e-02
6.839933750235321241e+00 2.897530916165624859e-02
7.809090424839618905e+00 2.988111424699724239e-02
8.404631452352546717e-01 6.684272629598475568e-03
1.913426286561203282e+00 1.999862594947487970e-02
2.888915097000670951e+00 2.664437770874661382e-02
3.910065878887916568e+00 2.599763042596325846e-02
4.889654947988001155e+00 2.909880531738995302e-02
5.876139906653667921e+00 2.921352140833910482e-02
6.840818944260600887e+00 2.896514780087322549e-02
7.810157366709143290e+00 3.001988977861991259e-02
8.400279999395356967e-01 6.727722697227545012e-03
1.912589410229240006e+00 1.974806821484831332e-02
2.887985630792925917e+00 2.513135357354601140e-02
3.910185892650455131e+00 2.693569517682181669e-02
4.888952004187298250e+00 2.800968047886254197e-02
5.874645113835629928e+00 2.889336488915095202e-02
6.840118877645021911e+00 2.922392439050902624e-02
7.808213667766867871e+00 2.955334741365334139e-02
8.406497547749787191e-01 6.705348688541779012e-03
1.913525698718864909e+00 2.005717042766530511e-02
2.888494486297282560e+00 2.654740221018192514e-02
3.910272219109476310e+00 2.630133832618097856e-02
4.889343782764161261e+00 2.887188848910149375e-02
5.876061429106435696e+00 2.920037580750278750e-02
6.840773276494185318e+00 2.897847428822064586e-02
7.810147369423146912e+00 3.006058020490520732e-02
8.399587221855762120e-01 6.704209322204834898e-03
1.912977916012382318e+00 1.985088786415856177e-02
2.889092446988821727e+00 2.652444190343494768e-02
3.909288369703335597e+00 2.555105916091404694e-02
4.889680841650136500e+00 2.905962920366444990e-02
5.875839234035251657e+00 2.903046347611848432e-02
6.840421924135063669e+00 2.901007786724463244e-02
7.809468552638731076e+00 2.991824130295395179e-02
8.407872854792035611e-01 6.873282969208416304e-03
1.914050220004736458e+00 2.017271030982970004e-02
2.889726962933486298e+00 2.647003466139619121e-02
3.911141446515756570e+00 2.737788401058782739e-02
4.890521650226167694e+00 2.904271006948455636e-02
5.876197737265403731e+00 2.903794745284660195e-02
6.841875136083667819e+00 2.941128546359994544e-02
7.811626341761758852e+00 3.033880316946291344e-02
8.396838961607866469e-01 6.586136311209522809e-03
1.913295752267676564e+00 1.987600416521639879e-02
2.889596299726386874e+00 2.588721052501163911e-02
3.911083793975485001e+00 2.719227171070492943e-02
4.890196807002062052e+00 2.851322304220271775e-02
5.875684741982468928e+00 2.908151176117534931e-02
6.841297920283286871e+00 2.946968536548943973e-02
7.809911061856495529e+00 2.985673400372856889e-02
8.405227000933139792e-01 6.760570654315789518e-03
1.913106328935398004e+00 1.983618508382534174e-02
2.888625261806097910e+00 2.563909556311516624e-02
3.910615323249970299e+00 2.711223725078548696e-02
4.889507160613884906e+00 2.841485041767644049e-02
5.875332190547183586e+00 2.896491153418612186e-02
6.840919793521197612e+00 2.933546457714086841e-02
7.809505533822513890e+00 2.951738278798288206e-02
8.395272303049956530e-01 6.768084645393690479e-03
1.914272276314861188e+00 2.004288494269657050e-02
2.890564536849075772e+00 2.567687174716626330e-02
3.912339738201889627e+00 2.736212802288706669e-02
4.891252415079563320e+00 2.850136635566702381e-02
5.877277650603765835e+00 2.945075734048074878e-02
6.843088245764146649e+00 2.984583179280519971e-02
7.811706429863948031e+00 2.986539513566821569e-02
8.408836928454592741e-01 6.722244229868334919e-03
1.913202636444530702e+00 1.989707654799954817e-02
2.888459827274077796e+00 2.642263325590832324e-02
3.909742476395865474e+00 2.699111518705432644e-02
4.889268157308967133e+00 2.887387059525980959e-02
5.875289366610085828e+00 2.852651491204305501e-02
6.840339298544176216e+00 2.911480651230657912e-02
7.809657720561820504e+00 3.007289821594749668e-02
8.405035554270540166e-01 6.754971805335130419e-03
1.913128606957152922e+00 1.981686352776401705e-02
2.888174314308320056e+00 2.637022978399272688e-02
3.910514224872647659e+00 2.673473117978542035e-02
4.889111670805039722e+00 2.786365676013247139e-02
5.875560328338035987e+00 2.898963709111423981e-02
6.841072421602755860e+00 2.937545648231054685e-02
7.809388519010548535e+00 2.957322026421049799e-02
8.405570095047538715e-01 6.729007825549082611e-03
1.913437737053689691e+00 1.993806139749643158e-02
2.888410157177400794e+00 2.645767805061671751e-02
3.910655099779321464e+00 2.678957749991850434e-02
4.889364478201704500e+00 2.900842410790982484e-02
5.875921469051300861e+00 2.916791564959186900e-02
6.841551493428330133e+00 2.952284311055652921e-02
7.809984236529363244e+00 2.968970665597137071e-02
8.406061924146026598e-01 6.570753888568425793e-03
1.913591597249737042e+00 2.000629793459829386e-02
2.888676873906483422e+00 2.657346240524782743e-02
3.910194782784979672e+00 2.622268512129410922e-02
4.889382541003486793e+00 2.887109101040685744e-02
5.876029356607014975e+00 2.909190945675454998e-02
6.840858429359358617e+00 2.894713892352829276e-02
7.810162936542714540e+00 2.992007438923582896e-02
8.398734095221747076e-01 6.753608902433261285e-03
1.914637489201556519e+00 2.019223517634105569e-02
2.890572687990880851e+00 2.561758481242426555e-02
3.912365984920477935e+00 2.746738408859572544e-02
4.891483174193004047e+00 2.858477746542842368e-02
5.877525872164265586e+00 2.932498146710571518e-02
6.843540747682428815e+00 2.988572188318272538e-02
7.812363261862240726e+00 2.988362492680529670e-02
8.402418467778166589e-01 6.765372255484458641e-03
1.912788647037374279e+00 2.003626148794301898e-02
2.888393717273472383e+00 2.565448279166471224e-02
3.910313308429868684e+00 2.712765000837302765e-02
4.889293525939510054e+00 2.843015399344483995e-02
5.874649021632513346e+00 2.879223569613564848e-02
6.840128650047978098e+00 2.916214882305290246e-02
7.808608409373261061e+00 2.953087984820168543e-02
8.402992021586324078e-01 6.765352560313964148e-03
1.912854724210251600e+00 1.984525665723624321e-02
2.887939214168918856e+00 2.491347248426700745e-02
3.910356086314758173e+00 2.678264197916746525e-02
4.888995182050327237e+00 2.791932602468438773e-02
5.875117658368849582e+00 2.905325309474005024e-02
6.840660838084252404e+00 2.925899465251635689e-02
7.808823201003688652e+00 2.946377126887966824e-02
8.405436087364663855e-01 6.737092038249681281e-03
1.915077458223165330e+00 2.034551878865586971e-02
2.890954508123548372e+00 2.649094776559346442e-02
3.912221188251855608e+00 2.755042530861162575e-02
4.891849447261984452e+00 2.919083442458436650e-02
5.877667201303194311e+00 2.932743430347617419e-02
6.843791107518238270e+00 3.003547564794661895e-02
7.813291101932052563e+00 3.017913227334734216e-02
8.413237706592511245e-01 6.526567092784985036e-03
1.911950807783302064e+00 1.950199632371307779e-02
2.886364707727944623e+00 2.599991150575364784e-02
3.907675533338372365e+00 2.521826618971667600e-02
4.887300202801435844e+00 2.854914375143646765e-02
5.873810531985269812e+00 2.871231246743644050e-02
6.838175090715815863e+00 2.832583579890446401e-02
7.807006023319293497e+00 2.961313062372372684e-02
8.397442476797667421e-01 6.736777699670959407e-03
1.913759522977671601e+00 2.013734929871224821e-02
2.890035304656941140e+00 2.685753625256026567e-02
3.911077266619555459e+00 2.647006682045649484e-02
4.890523986068894935e+00 2.927052322267265083e-02
5.876685632560736394e+00 2.926948339352630768e-02
6.841583343417990015e+00 2.908991636011837301e-02
7.810771146552396793e+00 3.021489704735635939e-02
8.406321040141746526e-01 6.707768903848609909e-03
1.912652861704783547e+00 1.967161513843129761e-02
2.888314289079939368e+00 2.635726084643730260e-02
3.909648925043923029e+00 2.671051444041472323e-02
4.889023621410040654e+00 2.893712045750529427e-02
5.875082201959889616e+00 2.856089624710200781e-02
6.839789485811708758e+00 2.893575563738437495e-02
7.808767029003133686e+00 2.986618860278156262e-02
8.403087435172564845e-01 6.738598472818102536e-03
1.913928621040099198e+00 1.995837706473246875e-02
2.889556420033823070e+00 2.668036282503738477e-02
3.911100507252619707e+00 2.666274177633853881e-02
4.890274686231206758e+00 2.908874017600560080e-02
5.876728276757670955e+00 2.908455245769214770e-02
6.841716935796805288e+00 2.871513587208607277e-02
7.811185232711555848e+00 3.002451168156117234e-02
8.397267728735473558e-01 6.601626841406083024e-03
1.913267065010248569e+00 2.010201098567820921e-02
2.889434513452621367e+00 2.594256064602928902e-02
3.910817482762687813e+00 2.707465533732023033e-02
4.890174407780790489e+00 2.878500090560631719e-02
5.875347437142870000e+00 2.899177015007481373e-02
6.840820758243090438e+00 2.939334781951075115e-02
7.809483555919040754e+00 2.979377202999700103e-02
8.409636333271726105e-01 6.754161297709782019e-03
1.913188304204914703e+00 1.981288608359776937e-02
2.888175541918635236e+00 2.655852386212442795e-02
3.910195088955453091e+00 2.637931277221872151e-02
4.889101685779431605e+00 2.901608197160587821e-02
5.875660364675818315e+00 2.903626991975460925e-02
6.840569250391732581e+00 2.850410024328731140e-02
7.809770767514120138e+00 2.965072040000205078e-02
8.402100220755233106e-01 6.748912344574309330e-03
1.913972974145630612e+00 1.999616486714117514e-02
2.889627506532261414e+00 2.560286822574120436e-02
3.911527801632287193e+00 2.725784092459182517e-02
4.890552470572930410e+00 2.855521356743206951e-02
5.876504642430155911e+00 2.910062185708284233e-02
6.842423224771861712e+00 2.965397716452056187e-02
7.811150254241911561e+00 2.983161024454350496e-02
8.404321264234575484e-01 6.576125916850861231e-03
1.913040835546804708e+00 1.983864026064807717e-02
2.887867715339228258e+00 2.621661529168228810e-02
3.910370248055906828e+00 2.677924541735432484e-02
4.888749431399548762e+00 2.773201387435619836e-02
5.875168038569634099e+00 2.886888479820726161e-02
6.840833714466808324e+00 2.926519077001810132e-02
7.809116877191196515e+00 2.966054311584542802e-02
8.390090321567813536e-01 6.550369394999977501e-03
1.913204751532044723e+00 1.989685825327280888e-02
2.890270700335008325e+00 2.681469579166417816e-02
3.910133291344157769e+00 2.568440026743168403e-02
4.890548542580649638e+00 2.924673470939875841e-02
5.876359892182268396e+00 2.907918221183436458e-02
6.840958993038212199e+00 2.911750974483329202e-02
7.809837758114774431e+00 3.008309873347414509e-02
8.409077549848258393e-01 6.669854042741008016e-03
1.913240106448758970e+00 1.994222294245506788e-02
2.888677188421393538e+00 2.621153298154021982e-02
3.910246052618374435e+00 2.727212556518709974e-02
4.889573766826797119e+00 2.890620868746118788e-02
5.875015331691458620e+00 2.886966237012167369e-02
6.840633198973770313e+00 2.921199776680971638e-02
7.810141698491870343e+00 3.029410440810842431e-02
8.398245885040412917e-01 6.668862270530762082e-03
1.912732688383999236e+00 1.975787702483078334e-02
2.889134843058116964e+00 2.656602227733539934e-02
3.909048348749896817e+00 2.535490830003794827e-02
4.889541314203452949e+00 2.899865205887230957e-02
5.875426712048086308e+00 2.891930509641671421e-02
6.840114272217449276e+00 2.903569511016534932e-02
7.808892643166250203e+00 3.008036747661169130e-02
8.404231375708182128e-01 6.856168917961369402e-03
1.913259072692723439e+00 1.994905760518572713e-02
2.889257252755981220e+00 2.676303727933060372e-02
3.908934650552026824e+00 2.518954702146025681e-02
4.889765424917634995e+00 2.902611784823516672e-02
5.875986400620481831e+00 2.895526721496199940e-02
6.840832439986006541e+00 2.907996513407073991e-02
7.809953466618996032e+00 2.994655365767595612e-02
8.407788892301660821e-01 6.739776139439324076e-03
1.913339717526738593e+00 1.977482748167580517e-02
2.888445932703936236e+00 2.649726802318941310e-02
3.910412507829338580e+00 2.647811223124207913e-02
4.889252616229500248e+00 2.890349087337984457e-02
5.875933900397887655e+00 2.908465978126972828e-02
6.841518687856525283e+00 2.927393497532726485e-02
7.810090589893534663e+00 2.983559517304090747e-02
8.400300061540091345e-01 6.700318238158420314e-03
1.912906030384185385e+00 1.966981734727180076e-02
2.888553248104721582e+00 2.633432142005132093e-02
3.910295504611977613e+00 2.644393648597276325e-02
4.889301874956646365e+00 2.899951831854785667e-02
5.875586409320272097e+00 2.912476684644094149e-02
6.840223071217259587e+00 2.851275252784013503e-02
7.809151983689528898e+00 2.976586445361117939e-02
8.407060185291223009e-01 6.660531533342894939e-03
1.913143058056800738e+00 1.991585087799729870e-02
2.888506853723276535e+00 2.617007264472936967e-02
3.909998965652040859e+00 2.702986033063892179e-02
4.889438355526429802e+00 2.883432912620875754e-02
5.874805882430510273e+00 2.878292230970558307e-02
6.840351201141558590e+00 2.929600707622004307e-02
7.809601605496165000e+00 3.017817206839445987e-02
8.406788895735135547e-01 6.786499766833875569e-03
1.913279005691178813e+00 1.990464535334224294e-02
2.888182862759215652e+00 2.519247036962735109e-02
3.910624746261362361e+00 2.690706930986053180e-02
4.889271755017124299e+00 2.807477639692379512e-02
5.875592224732723245e+00 2.905267482687445835e-02
6.841138202581446670e+00 2.928869684265134055e-02
7.809678701780351062e+00 2.952370892596256624e-02
8.406815881922322653e-01 6.733694133059353604e-03
1.913757138760963317e+00 2.012040131148085109e-02
2.889145041670845071e+00 2.665525137636670649e-02
3.909934441778363468e+00 2.591428567920983639e-02
4.889974137433904744e+00 2.909695514252419457e-02
5.876526342933368952e+00 2.911291086706491171e-02
6.841308158383148097e+00 2.913672960299074077e-02
7.810927838288412417e+00 3.008949557831108734e-02
8.399301960107884435e-01 6.749815373396361728e-03
1.913666982081977830e+00 1.999717681197199504e-02
2.889314842786831150e+00 2.541800078336731161e-02
3.911386469695599111e+00 2.707520515582739762e-02
4.890216604696688840e+00 2.818764882601865196e-02
5.876347251318555287e+00 2.929721588448241931e-02
6.841886711317717307e+00 2.947856463852271958e-02
7.810608445613115514e+00 2.984592584982248553e-02
8.403458244946364619e-01 6.766900744346715513e-03
1.913875502879279322e+00 2.004376812099017968e-02
2.889879773723738055e+00 2.604148562774621922e-02
3.911458417707167623e+00 2.751846026937920797e-02
4.890651019182747916e+00 2.882437779987068183e-02
5.876220281920570443e+00 2.900207029985768514e-02
6.842096914289703236e+00 2.956270326425514128e-02
7.810974328429301394e+00 2.974691916738159136e-02
8.398902715127651852e-01 6.757096000548523662e-03
1.912649148845125602e+00 1.981834606500054718e-02
2.888308876270988979e+00 2.637684129169048930e-02
3.910090699902438072e+00 2.638076590049598380e-02
4.888924822613706311e+00 2.882858546891942098e-02
5.875041381567961629e+00 2.903221004629852331e-02
6.840431006599867914e+00 2.924333338716245123e-02
7.808248110379437001e+00 2.964037518532869342e-02
8.405558595695381552e-01 6.744238445395733805e-03
1.914419728458696124e+00 2.016161017437601011e-02
2.889743430025387028e+00 2.670769312061604950e-02
3.911537778681650313e+00 2.688879662538434800e-02
4.890594062343889270e+00 2.913943360768467272e-02
5.877302139302002182e+00 2.933355088368916341e-02
6.842361240105935494e+00 2.878890462557315288e-02
7.812086068529304761e+00 3.010951108242121421e-02
8.404040593807000636e-01 6.596052970855414976e-03
1.913975225029411309e+00 2.008812168499618522e-02
2.889693387627899401e+00 2.592673548716417642e-02
3.911338725987507203e+00 2.724828711034898987e-02
4.890618587930735117e+00 2.877254823686836716e-02
5.876272017122445845e+00 2.898184963958794214e-02
6.842242370987960953e+00 2.976078091139378046e-02
7.811212050617468705e+00 2.978853698510430803e-02
8.400785455613573038e-01 6.699632378179831704e-03
1.912944103913477800e+00 1.985471203045374722e-02
2.888361285467301975e+00 2.632970756122476885e-02
3.910262462850198517e+00 2.643391121009575073e-02
4.889039933259136994e+00 2.879855422340504845e-02
5.875284712234994267e+00 2.910543805359999681e-02
6.840060979080958781e+00 2.867483956279937019e-02
7.808757582924555685e+00 2.973661962354334776e-02
8.407409500205758057e-01 6.789327034557257612e-03
1.913336186536215511e+00 1.991232247899565877e-02
2.888065528303481067e+00 2.501865916696388581e-02
3.910698634995381173e+00 2.692700780917167691e-02
4.889357582479121334e+00 2.810114206432245965e-02
5.875688617314072104e+00 2.908555552139358014e-02
6.841436003157968848e+00 2.951521217727126611e-02
7.809990250227918374e+00 2.956956961782264415e-02
8.400395141537638777e-01 6.708132094229268816e-03
1.913237676803490217e+00 2.004164666306618159e-02
2.889462335813650196e+00 2.636216762370402478e-02
3.910558099758370876e+00 2.710171366625946376e-02
4.890120278970275791e+00 2.896936014551343419e-02
5.875244991851753973e+00 2.805268884813116870e-02
6.840715419100738437e+00 2.918354567839998026e-02
7.809894202129439300e+00 3.012756094681989794e-02
8.404404281251474096e-01 6.729636238611114152e-03
1.913170316027359874e+00 1.994269328611464331e-02
2.888158014806696983e+00 2.514279777004402305e-02
3.910518843563212776e+00 2.695063952223586412e-02
4.889251453803195702e+00 2.821528240014803401e-02
5.875286641391440412e+00 2.910212955965985060e-02
6.840724815946128246e+00 2.924853795552273539e-02
7.809346165242365245e+00 2.958090233521293300e-02
8.400742009329833504e-01 6.776184143687302708e-03
1.913802438924858684e+00 2.006369841684652044e-02
2.889289595538948152e+00 2.533650886428073790e-02
3.911371093606502036e+00 2.703629731299583838e-02
4.890226515867829526e+00 2.818970722077462909e-02
5.876379847031508064e+00 2.915335984401146163e-02
6.841949332573173059e+00 2.956267389517375221e-02
7.810512832023494667e+00 2.959655207089006979e-02
8.390279329012768628e-01 6.735596635865981341e-03
1.915138875655573836e+00 2.032129962446327376e-02
2.892455638666275419e+00 2.723066569927468095e-02
3.912645347603442847e+00 2.666516886644609841e-02
4.892758172305000208e+00 2.984402882028458492e-02
5.878835928613718842e+00 2.966415207867267867e-02
6.843850020184651939e+00 2.967857432923093342e-02
7.813524214573678961e+00 3.062363207683826971e-02
8.399102506134866752e-01 6.718000989895389630e-03
1.913968464007106185e+00 2.008482018230717259e-02
2.890029345181290843e+00 2.678074946043107474e-02
3.910617531299286576e+00 2.600382571678228061e-02
4.890590853493638868e+00 2.915697623506208203e-02
5.876898604006357552e+00 2.913914985219268061e-02
6.841781082265777414e+00 2.912980808355936091e-02
7.811134921691103017e+00 3.005059808532628551e-02
8.402240382577832456e-01 6.704785729583995213e-03
1.914256703367099632e+00 2.020090341137414924e-02
2.890193144124144187e+00 2.689786424607332194e-02
3.910803387242754336e+00 2.609887458223436596e-02
4.890834926549609385e+00 2.925179158365764920e-02
5.877195254524352208e+00 2.923114941059168359e-02
6.842149385534177952e+00 2.923117305443767577e-02
7.811757037623333844e+00 3.015830685903431174e-02
8.411520456838443849e-01 6.720986210553503426e-03
1.912847441686475136e+00 1.972799741564612575e-02
2.887268743382944258e+00 2.623765302516378739e-02
3.909673619430052760e+00 2.637690980675966301e-02
4.888389170971131570e+00 2.877556167657235875e-02
5.874946396141497829e+00 2.874279946151236942e-02
6.840592491633763927e+00 2.909221664861405543e-02
7.809039184850775861e+00 2.981404719165858808e-02
8.403797079429886629e-01 6.661857453473807311e-03
1.912639462322362149e+00 1.991960785209956342e-02
2.888482984248463392e+00 2.617064864186025019e-02
3.909753384926587305e+00 2.702240789449961156e-02
4.889119807653866445e+00 2.881998126487950174e-02
5.874234121162012379e+00 2.783258638948105101e-02
6.839694356516223372e+00 2.907975173284516046e-02
7.808492076839969265e+00 2.995446333850715348e-02
8.403620272910040656e-01 6.754533749562585676e-03
1.913006367033390109e+00 1.981350809972282079e-02
2.888154564455469142e+00 2.636877055560571392e-02
3.910369865066662065e+00 2.655410313726669358e-02
4.889066772649824699e+00 2.881067929038660935e-02
5.875421423212168648e+00 2.900917422935389567e-02
6.840857361246017732e+00 2.921534721008356428e-02
7.809094912564932933e+00 2.960733465459775005e-02
8.400381000932213293e-01 6.773572930062865538e-03
1.913557372392598266e+00 2.006115805129238261e-02
2.889705707550525027e+00 2.606653144185466786e-02
3.911256290855332551e+00 2.736229946954971126e-02
4.890406427543631196e+00 2.867439576164532156e-02
5.875935392483971675e+00 2.904561136615768646e-02
6.841577422285595844e+00 2.942448536016772920e-02
7.810408866213240486e+00 2.980213112190011060e-02
8.403048684739333751e-01 6.762082032291782951e-03
1.913616611267741519e+00 2.002164221628488505e-02
2.889644805020921137e+00 2.620303741189111690e-02
3.910934263868292682e+00 2.726404582856867265e-02
4.890342967047594414e+00 2.886120401447378470e-02
5.875761464762224939e+00 2.905909028377706704e-02
6.841272518078579168e+00 2.935401157501349445e-02
7.810351886900285479e+00 2.988316846823479978e-02
8.399089858838229006e-01 6.738626314561679820e-03
1.912529182554490337e+00 1.996267103036641899e-02
2.887876532648815164e+00 2.611506069822366882e-02
3.910176737532874647e+00 2.663413333117015114e-02
4.888704161457580355e+00 2.773246316291544389e-02
5.874714112042004110e+00 2.901488299544219274e-02
6.839960051145708597e+00 2.918292850592507648e-02
7.807824874580314933e+00 2.953704612766472337e-02
8.402770948591423705e-01 6.733186675033753232e-03
1.913030553619871288e+00 1.975854421999634347e-02
2.888786655650365631e+00 2.666303478504605806e-02
3.910243435371066667e+00 2.627246774442770771e-02
4.889543671589781759e+00 2.907029972611052671e-02
5.875745642806609048e+00 2.906642221511201996e-02
6.840496275515787872e+00 2.888414219551282969e-02
7.809537175926497099e+00 2.981984994776176734e-02
8.406600660833878358e-01 6.726321007227586968e-03
1.913554242541851913e+00 1.988067812533578227e-02
2.888895660287105649e+00 2.660462076400094134e-02
3.909848577812390591e+00 2.583194844522518352e-02
4.889658060842218212e+00 2.901115309228430306e-02
5.876169641798908216e+00 2.901620976765872939e-02
6.840899404493296920e+00 2.885538260019337997e-02
7.810283401859116736e+00 2.980824912166113450e-02
8.413659591139875937e-01 6.727757057936267771e-03
1.913095530565724456e+00 1.991735674050643112e-02
2.887699609604648110e+00 2.644223880889429168e-02
3.908819729071164151e+00 2.550450967606199271e-02
4.888633604637977470e+00 2.867705732432135335e-02
5.875331854188075020e+00 2.886891503749478005e-02
6.840074532656348794e+00 2.888279560184869865e-02
7.809468815167381450e+00 2.982561457938892602e-02
8.410263837851184032e-01 6.687788334855948591e-03
1.913286687507928185e+00 1.998959046011150598e-02
2.888304969917004694e+00 2.627620012444031872e-02
3.909717346464312460e+00 2.697436878546666250e-02
4.889189461910659062e+00 2.880351974851702579e-02
5.875342326912910806e+00 2.858778044014353981e-02
6.840339484988129826e+00 2.912325972866991464e-02
7.809790476100618051e+00 3.002823000763044092e-02
8.394970857609551640e-01 6.707042603054658159e-03
1.913446316224669985e+00 1.987469952531073503e-02
2.889797727829562124e+00 2.673672158412854216e-02
3.911122512943013163e+00 2.667185712958897170e-02
4.890273097172920025e+00 2.905208008372817119e-02
5.876514918719528247e+00 2.937565279674902996e-02
6.841296416807695735e+00 2.877497616071966746e-02
7.810183368079217203e+00 3.003945371429317390e-02
8.399766387438450943e-01 6.528228837580418720e-03
1.912782127802828303e+00 1.989433007892293936e-02
2.888399013175543040e+00 2.639570709563798800e-02
3.910091877647121628e+00 2.634634005381464306e-02
4.889066526678863767e+00 2.874069730297623693e-02
5.875316330305162538e+00 2.907922986346633820e-02
6.839927212573289950e+00 2.868023466021440981e-02
